,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
123,U001,0200793568,SUPE corporation,2020-04-30 08:15:22.609375000,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,36623.03,0-15
124,U001,0200706844,WINC corp,2020-04-19 17:25:57.531250000,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,22644.53,0-15
125,U001,0100043975,JAVA co,2020-03-18 04:29:09.765625000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,7212.0,0-15
126,U001,0200769623,WAL-MAR llc,2020-04-09 07:22:29.943359375,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15797.23,0-15
127,U001,0200762301,C&S WH in,2020-03-26 02:11:51.427734375,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,2018.45,0-15
128,U001,0200769623,WAL-MAR foundation,2020-03-17 17:06:54.695312500,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,14706.98,Negatives
129,U001,0200729290,KROGER ,2020-03-19 00:51:31.546875000,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,115494.14,0-15
130,U001,0200769623,WAL-MAR us,2020-05-16 00:51:28.343750000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,0-15
131,U001,0200769623,WAL-MAR us,2020-04-23 02:54:44.031250000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,0-15
132,U001,0200705372,FR corporation,2020-03-26 23:08:54.367187500,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,Negatives
133,U001,0200769623,WAL-MAR llc,2020-04-06 07:32:57.060546875,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,0-15
134,U001,0200742791,QUI in,2020-03-31 02:04:30.125000000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,0-15
135,U001,0200743996,STATER  corporation,2020-04-15 15:25:46.203125000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,0-15
136,U001,0200769623,WAL-MAR us,2020-04-23 05:44:45.765625000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,0-15
137,U001,0200759878,SA corporation,2020-04-23 08:49:09.884765625,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,0-15
138,U001,0200762301,C&S WH us,2020-03-16 06:02:06.789062500,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,Negatives
139,U001,200769623,WAL-MAR ,2020-05-25 18:53:59.101562500,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,Negatives
140,U001,0100043936,PAPA JO foundation,2020-03-20 11:26:36.742187500,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,0-15
141,U001,0200744019,TARG co,2020-04-21 22:50:32.343750000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,0-15
142,U001,0200794332,COST ,2020-04-16 06:45:51.812500000,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,Negatives
143,U001,0200740393,LABAT ,2020-03-31 06:09:45.625000000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,0-15
144,U001,0200769623,WAL-MAR systems,2020-04-04 14:06:23.617187500,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,0-15
145,U001,0200762301,C&S WH co,2020-03-13 10:30:24.125000000,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,0-15
146,U001,0200759878,SA in,2020-04-20 04:24:31.904296875,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,0-15
147,U001,0200759878,SA corporation,2020-05-13 22:56:07.609375000,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,0-15
148,U001,0200704858,WAKE llc,2020-03-30 14:46:40.816406250,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,Negatives
149,U001,0200762301,C&S WH foundation,2020-03-31 03:29:35.173828125,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,0-15
150,U001,0200803720,DEC corporation,2020-05-06 15:27:41.687500000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,Negatives
151,U001,0200078795,H T H llc,2020-05-19 08:01:41.308593750,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,Negatives
152,U001,0200519201,KROGE llc,2020-04-14 16:48:53.015625000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,0-15
153,U001,0200744019,TARG corp,2020-04-23 22:38:20.125000000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,0-15
154,U001,0200786288,FAMILY in,2020-04-22 07:46:47.562500000,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,Negatives
155,U001,0200418007,AM systems,2020-04-19 00:03:45.468750000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,0-15
156,U001,0200466603,SMITH'S systems,2020-04-04 09:04:52.937500000,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,0-15
157,CA02,0140106408,WAL-M associates,2020-04-18 02:33:19.875000000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,5791.484999999999,16-30
158,U001,0200762301,C&S WH in,2020-06-04 19:48:21.629882812,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,Negatives
159,U001,0200761734,H E BUT associates,2020-03-23 15:52:54.562500000,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,Negatives
160,U001,0200769623,WAL-MAR foundation,2020-03-21 16:12:29.109375000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,Negatives
161,U001,0200769623,WAL-MAR llc,2020-05-03 11:52:53.226562500,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,0-15
162,U001,200769623,WAL-MAR us,2020-04-12 00:41:44.375000000,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,0-15
163,U001,0200744019,TARG us,2020-05-10 07:53:25.906250000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,0-15
164,U001,0200726979,BJ'S  systems,2020-03-27 10:48:40.195312500,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,0-15
165,U001,0200706844,WINC co,2020-04-21 22:29:14.625000000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,0-15
166,U001,0200418007,AM us,2020-05-16 21:21:01.390625000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,Negatives
167,U001,0200799367,MCL in,2020-04-21 02:11:39.750000000,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,0-15
168,U001,0200772595,SAFEW corporation,2020-04-11 07:22:28.359375000,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,0-15
169,U001,0200759878,SA llc,2020-04-12 22:24:07.859375000,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,0-15
170,U001,CCU013,KRAFT F in,2020-04-08 20:47:34.000000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,31-45
171,U001,0200726979,BJ'S  in,2020-03-26 15:17:33.734375000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,0-15
172,U001,0200526831,PERISH associates,2020-04-04 14:39:21.125000000,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,0-15
173,U001,0200769623,WAL-MAR llc,2020-05-18 00:56:45.781250000,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,0-15
174,U001,0100031704,DELHAIZE corp,2020-05-18 11:38:44.468750000,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,0-15
175,U001,0200769623,WAL-MAR in,2020-04-02 10:31:39.585937500,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,0-15
176,U001,0200020431,DEC systems,2020-03-19 14:57:52.156250000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,Negatives
177,U001,0200726979,BJ'S  ,2020-04-18 19:20:24.765625000,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,0-15
178,U001,0200769623,WAL-MAR foundation,2020-03-28 15:13:49.992187500,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,Negatives
179,U001,0200729942,SA ,2020-05-04 04:04:42.562500000,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,0-15
180,U001,0200705742,DOT systems,2020-05-03 07:34:55.062500000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,Negatives
181,U001,0200777735,NASH  co,2020-03-31 00:41:09.734375000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,Negatives
182,U001,0200020431,DEC us,2020-03-19 18:09:01.750000000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,Negatives
183,U001,0200769623,WAL-MAR corp,2020-04-19 06:03:56.171875000,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,Negatives
184,U001,0200759878,SA systems,2020-03-31 09:09:59.945312500,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,0-15
185,U001,0100004536,BAS ,2020-04-25 08:54:54.656250000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,Negatives
186,U001,0200769623,WAL-MAR corporation,2020-05-24 11:44:21.046875000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,Negatives
187,CA02,0140104409,LOB in,2020-04-08 01:52:13.671875000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,166894.25199999998,0-15
188,U001,0200744019,TARG co,2020-04-01 23:27:37.984375000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,0-15
189,U001,0200769623,WAL-MAR systems,2020-05-08 07:55:38.841796875,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,0-15
190,CA02,0140104423,METRO  corp,2020-04-11 01:47:19.328125000,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,32025.363999999994,0-15
191,U001,0200707822,PUBLI foundation,2020-05-05 04:14:35.515625000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,0-15
192,U001,0200782669,SYGMA systems,2020-03-24 18:35:41.265625000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,0-15
193,U001,0200705742,DOT corporation,2020-04-16 02:09:17.531250000,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,4041.99,Negatives
194,U001,0200769623,WAL-MAR corp,2020-04-05 09:57:29.742187500,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,14666.28,0-15
195,U001,0200780383,MEIJ foundation,2020-05-24 20:12:49.875000000,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,108570.13,0-15
196,U001,0100031704,DELHAIZE trust,2020-06-26 23:49:56.187500000,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,16196.66,0-15
197,U001,0200561861,CO llc,2020-04-24 04:14:31.929687500,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,23448.25,Negatives
198,U001,0200761734,H E BUT systems,2020-04-08 23:47:47.601562500,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,83095.78,Negatives
199,U001,0200769623,WAL-MAR co,2020-04-14 17:35:10.148437500,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,5801.67,Negatives
200,U001,0200769623,WAL-MAR us,2020-04-10 03:28:27.656250000,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11515.66,0-15
201,U001,0200900909,SYSCO in,2020-03-25 01:59:52.679687500,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,42647.01,0-15
202,U001,200726979,BJ'S  corporation,2020-04-02 09:14:49.234375000,2020.0,1930665005.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,810.96,0-15
203,U001,0200769623,WAL-MAR systems,2020-04-14 09:27:51.695312500,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,24504.26,0-15
204,U001,0200353024,DECA corporation,2020-05-19 10:07:49.812500000,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,889.08,Negatives
205,U001,0200762950,HAR trust,2020-04-04 22:13:57.767578125,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,173239.52,Negatives
206,U001,0200561861,CO us,2020-04-29 03:48:42.164062500,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,30316.62,Negatives
207,U001,0200744019,TARG in,2020-03-29 23:29:06.593750000,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17408.37,0-15
208,U001,0200418007,AM foundation,2020-03-27 13:07:05.562500000,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,840.67,Negatives
209,U001,0200762301,C&S WH trust,2020-05-07 21:32:39.812500000,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,56261.98,0-15
210,U001,0200772670,ASSOCIAT in,2020-04-16 17:10:06.031250000,2020.0,1930723923.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1655.46,0-15
211,U001,0200769623,WAL-MAR trust,2020-04-05 13:14:58.500000000,2020.0,1930683228.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,41629.12,0-15
212,U001,0200744019,TARG corporation,2020-04-17 20:41:15.375000000,2020.0,1930730322.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,54651.53,0-15
213,U001,0100047382,PETER  corporation,2020-03-24 10:57:41.656250000,2020.0,1930637647.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17733.56,Negatives
214,U001,CCU002,KRFT FDS associates,2020-04-16 04:59:47.789062500,2020.0,1930637979.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,10648.32,Negatives
215,U001,200706844,WINC llc,2020-05-21 12:49:13.187500000,2020.0,1930842076.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,38169.79,0-15
216,U001,0200762301,C&S WH ,2020-04-17 19:38:56.406250000,2020.0,1930747271.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,3939.0,Negatives
217,U001,CCCA02,KRAFT  associates,2020-04-23 18:07:46.031250000,2020.0,1930662684.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,29972.7,0-15
218,U001,0200769623,WAL-MAR in,2020-04-19 05:22:40.390625000,2020.0,1930751769.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,56076.31,Negatives
219,U001,200980828,BEN E associates,2020-05-16 11:03:12.781250000,2020.0,1930838209.0,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,17770.01,Negatives
220,U001,0200744019,TARG ,2020-04-22 08:59:37.296875000,2020.0,1930751781.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,58607.34,0-15
221,U001,0200769623,WAL-MAR corp,2020-04-08 05:50:56.037109375,2020.0,1930688185.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,16674.74,0-15
222,U001,0200769623,WAL-MAR co,2020-05-14 14:45:08.382812500,2020.0,1930843169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,32553.0,Negatives
223,CA02,0140106408,WAL-M us,2020-05-01 10:28:03.500000000,2020.0,2960624581.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,58841.804,0-15
224,U001,200769623,WAL-MAR corp,2020-05-25 06:17:23.187500000,2020.0,1930885491.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,52621.77,Negatives
225,U001,0200936373,SUPE corporation,2020-05-11 06:31:30.375000000,2020.0,1930809945.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,88919.61,0-15
226,CA02,0140104285,BUY- corp,2020-04-22 15:49:54.281250000,2020.0,2960624684.0,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,72782.84999999999,0-15
227,U001,0200152991,JET associates,2020-05-17 03:21:56.390625000,2020.0,1930841854.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1677.91,0-15
228,U001,0200769623,WAL-MAR systems,2020-05-08 08:43:49.068359375,2020.0,1930819119.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,41628.67,0-15
229,U001,0200762301,C&S WH co,2020-04-17 01:02:31.453125000,2020.0,1930745999.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,6832.47,Negatives
230,U001,0200148860,DOLLA llc,2020-03-22 00:58:50.218750000,2020.0,1930637644.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,16764.17,Negatives
231,U001,CCU013,KRAFT F associates,2020-04-30 07:52:21.500000000,2020.0,1930681744.0,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAX2,15259.08,31-45
232,U001,0200752302,KROGER co,2020-04-17 17:23:51.320312500,2020.0,1930733766.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,120098.69,0-15
233,U001,0200797984,PIGGLY corporation,2020-03-17 17:23:22.744140625,2020.0,1930585699.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,89737.26,Negatives
